name;description;insee;lat;long
FONT MOURRAT;63340 Mareugheol;63209;45.483333;3.183333
FONT RIGAUD;63340 Mareugheol;63209;45.483333;3.183333
FONTOUNE;63340 Mareugheol;63209;45.483333;3.183333
LA FONT;63940 Marsac-en-Livradois;63211;45.483333;3.733333
LA FONT DE RIOLS;63940 Marsac-en-Livradois;63211;45.483333;3.733333
FONT DES GELIADOURS;63940 Marsac-en-Livradois;63211;45.483333;3.733333
FONT DU DIARD;63940 Marsac-en-Livradois;63211;45.483333;3.733333
LES FONTETES;63940 Marsac-en-Livradois;63211;45.483333;3.733333
LES FONTETES;63430 Les Martres-d'Artière;63213;45.833174;3.260009
LOT FONT DE ROSCAT;63730 Les Martres-de-Veyre;63214;45.684566;3.193823
FONT DE ROSCAT;63730 Les Martres-de-Veyre;63214;45.684566;3.193823
RUE DU FONT DE ROSCAT;63730 Les Martres-de-Veyre;63214;45.684566;3.193823
FONT DE MOURLAT;63720 Martres-sur-Morge;63215;45.933333;3.216667
FONT BELLE;63160 Mauzun;63216;45.7;3.433333
LA FONT GOLFIER;63160 Mauzun;63216;45.7;3.433333
LA FONT BLANCHE;63230 Mazayes;63219;45.783333;2.866667
PRE LA FONT;63230 Mazayes;63219;45.783333;2.866667
RUE DE LA FONT BLANCHE;63230 Mazayes;63219;45.783333;2.866667
CHE DU PRE LAFONT;63230 Mazayes;63219;45.783333;2.866667
LES FONTASSES;63220 Medeyrolles;63221;45.4;3.8
FONT RIGAUD;63320 Meilhaud;63222;45.55;3.166667
LAFONT;63560 Menat;63223;46.1;2.9
FONTI BOURDON;63560 Menat;63223;46.1;2.9
LA FONT BASSE;63750 Messeix;63225;45.616667;2.55
LA FONT BONNE;63750 Messeix;63225;45.616667;2.55
FONT DE LA RUDELLE;63750 Messeix;63225;45.616667;2.55
FONT DE LA TEILLET;63750 Messeix;63225;45.616667;2.55
FONT LA LUNE;63750 Messeix;63225;45.616667;2.55
LA FONT ROUSSET;63750 Messeix;63225;45.616667;2.55
LES FONTS LATLIS;63750 Messeix;63225;45.616667;2.55
LAFONT;63750 Messeix;63225;45.616667;2.55
PRE LAFONT;63750 Messeix;63225;45.616667;2.55
LOT LA FONT ST PIERRE;63115 Mezel;63226;45.75;3.233333
FONT ROC;63115 Mezel;63226;45.75;3.233333
FONT SAINT PIERRE;63115 Mezel;63226;45.75;3.233333
LA FONT SAINT PIERRE;63115 Mezel;63226;45.75;3.233333
FONT ROC NORD;63115 Mezel;63226;45.75;3.233333
LA FONT GRANDE;63115 Mezel;63226;45.75;3.233333
PL DE LA FONT GRANDE;63115 Mezel;63226;45.75;3.233333
RUE DE LA FONT GRANDE;63115 Mezel;63226;45.75;3.233333
CHE DE LA FONT ST PIERRE;63115 Mezel;63226;45.75;3.233333
FONT RIGAUD;63190 Moissat;63229;45.766667;3.35
SOUS FONT RIGAUD;63190 Moissat;63229;45.766667;3.35
RUE DE LA FONT DU BEUR;63190 Moissat;63229;45.766667;3.35
SUR LA FONT;63890 Le Monestier;63230;45.566667;3.666667
LA FONT DE LA DONNE;63890 Le Monestier;63230;45.566667;3.666667
FONT DU COULORABEY;63890 Le Monestier;63230;45.566667;3.666667
LA FONT GROS;63890 Le Monestier;63230;45.566667;3.666667
LA FONT RODIER;63890 Le Monestier;63230;45.566667;3.666667
FONTETE;63890 Le Monestier;63230;45.566667;3.666667
LA FONT;63320 Montaigut-le-Blanc;63234;45.583333;3.1
FONT AUX BETES;63320 Montaigut-le-Blanc;63234;45.583333;3.1
FONT DE JAUANA DOUX;63320 Montaigut-le-Blanc;63234;45.583333;3.1
FONT DU MOINET;63320 Montaigut-le-Blanc;63234;45.583333;3.1
FONT LUBY;63320 Montaigut-le-Blanc;63234;45.583333;3.1
LA FONTETE;63320 Montaigut-le-Blanc;63234;45.583333;3.1
RUE DE FONTBLANCHE - BONNEVAL;63460 Montcel;63235;46.016667;3.05
CHE DE LAFONT - LAVAURE;63460 Montcel;63235;46.016667;3.05
FONT BELLE;63240 Mont-Dore;63236;45.572532;2.810607
FONT DES CHANEAUX;63240 Mont-Dore;63236;45.572532;2.810607
CHAMP LA FONT;63380 Montel-de-Gelat;63237;45.933333;2.583333
LAFONT;63380 Montel-de-Gelat;63237;45.933333;2.583333
FONT JARRET;63380 Montel-de-Gelat;63237;45.933333;2.583333
LA FONT MARCHE;63380 Montel-de-Gelat;63237;45.933333;2.583333
FONT MASSARD;63380 Montel-de-Gelat;63237;45.933333;2.583333
LA FONT MORIE;63380 Montel-de-Gelat;63237;45.933333;2.583333
LA FONT RODIERE;63380 Montel-de-Gelat;63237;45.933333;2.583333
FONT VERNIER;63380 Montel-de-Gelat;63237;45.933333;2.583333
LES FONTS;63380 Montel-de-Gelat;63237;45.933333;2.583333
FONTVIEILLE;63380 Montel-de-Gelat;63237;45.933333;2.583333
PRE LAFONT;63380 Montel-de-Gelat;63237;45.933333;2.583333
CHAMP DE LA FONT;63230 Montfermy;63238;45.883333;2.816667
LAFONT;63230 Montfermy;63238;45.883333;2.816667
LES PRES LAFONT;63230 Montfermy;63238;45.883333;2.816667
FONT BETOUX;63160 Montmorin;63239;45.683333;3.366667
PRE LA FONT;63160 Montmorin;63239;45.683333;3.366667
FONT SALEE;63340 Moriat;63242;45.405781;3.263392
CHAMP DE LA FONT;63200 La Moutade;63244;45.966667;3.15
CHAMP LAFONT;63200 La Moutade;63244;45.966667;3.15
LA FONT;63200 La Moutade;63244;45.966667;3.15
LA FONT VACHETTE;63200 Mozac;63245;45.883333;3.1
RUE DE LA FONT VACHETTE;63200 Mozac;63245;45.883333;3.1
FONT DES CHIENS;63790 Murol;63247;45.583333;2.95
FONT RIBEYRE;63790 Murol;63247;45.583333;2.95
FONTETE;63790 Murol;63247;45.583333;2.95
SUR LA FONT;63210 Nébouzat;63248;45.716667;2.9
LA FONT;63210 Nébouzat;63248;45.716667;2.9
LA FONT DES REJALETS;63210 Nébouzat;63248;45.716667;2.9
LA FONT;63120 Néronde-sur-Dore;63249;45.8;3.533333
FONT SALE;63320 Neschers;63250;45.583333;3.166667
LES FONTETES;63320 Neschers;63250;45.583333;3.166667
LA FONT SIMBEAU;63320 Neschers;63251;45.583333;3.166667
LE CHAMP DE LA FONT;63160 Neuville;63252;45.741667;3.433333
CHAMP DE LA FONT;63160 Neuville;63252;45.741667;3.433333
PAQUIER DE LA FONT;63160 Neuville;63252;45.741667;3.433333
LE PRE DE LA FONT;63160 Neuville;63252;45.741667;3.433333
FONT DU CHIEN;63830 Nohanent;63254;45.816667;3.066667
LES FONTETTES;63340 Nonette;63255;45.483333;3.283333
LA FONT BLANCHE;63210 Olby;63257;45.75;2.883333
LE FONT D'OLLOIX;63450 Olloix;63259;45.616667;3.05
FONT DE MUET EST;63450 Olloix;63259;45.616667;3.05
FONT DU BOIS;63450 Olloix;63259;45.616667;3.05
FONT DU MUET OUEST;63450 Olloix;63259;45.616667;3.05
LA FONT DE L'ANE;63880 Olmet;63260;45.712141;3.660796
LA FONT;63870 Orcines;63263;45.783333;3.016667
LA FONT DE CHEZ ETIENNE;63870 Orcines;63263;45.783333;3.016667
LA FONT DE L'ARBRE;63870 Orcines;63263;45.783333;3.016667
LA FONT DE LEGUE;63870 Orcines;63263;45.783333;3.016667
LA FONT DES PATURAUX;63870 Orcines;63263;45.783333;3.016667
FONT SAINT JULIEN;63870 Orcines;63263;45.783333;3.016667
FONT SIMADE;63870 Orcines;63263;45.783333;3.016667
LES FONTETES;63870 Orcines;63263;45.783333;3.016667
PRE DE LA FONT;63870 Orcines;63263;45.783333;3.016667
RTE DE LA FONT DE L'ARBRE;63870 Orcines;63263;45.783333;3.016667
CHE DE FONT DU MERLE;63870 Orcines;63263;45.783333;3.016667
IMP DE LA FONT CHEZ FI;63870 Orcines;63263;45.783333;3.016667
CHE DE LA FONT DE L'ARBRE;63870 Orcines;63263;45.783333;3.016667
RUE DES FONTS VIEILLES;63870 Orcines;63263;45.783333;3.016667
RUE DU PRE LA FONT;63870 Orcines;63263;45.783333;3.016667
IMP DE LA FONT CHEZ FI;63870 Orcines;63263;45.783333;3.016667
RTE DE LA FONT DE L'ARBRE;63870 Orcines;63263;45.783333;3.016667
CHE DE LA FONT DU MERLE;63870 Orcines;63263;45.783333;3.016667
RUE DES FONTS VIEILLES;63870 Orcines;63263;45.783333;3.016667
RUE DU PRE LA FONT - LE CHEIX;63870 Orcines;63263;45.783333;3.016667
LA FONT;63190 Orléat;63265;45.866667;3.433333
FONTVIEILLE;63550 Palladuc;63267;45.9;3.633333
LA FONTVIEILLE;63500 Pardines;63268;45.562574;3.173326
LA FONT DU SAPIN;63290 Paslières;63271;45.933333;3.5
PRE DE LA FONT;63290 Paslières;63271;45.933333;3.5
PRE LAFONT;63290 Paslières;63271;45.933333;3.5
TERRE DE LAFONT;63290 Paslières;63271;45.933333;3.5
IMP DE LA FONT DU SAPIN;63290 Paslières;63271;45.933333;3.5
LA FONT SALADE;63800 Pérignat-sur-Allier;63273;45.733333;3.25
FONT GRANDE;63210 Perpezat;63274;45.683333;2.775000
FONT MARCEL;63210 Perpezat;63274;45.683333;2.775000
LA FONT FREDIER;63920 Peschadoires;63276;45.816667;3.516667
BOIS DE LA FONT;63920 Peschadoires;63276;45.816667;3.516667
LAFONT DE CHIEN;63580 Peslières;63277;45.433333;3.466667
FONT CROUZADE;63113 Picherande;63279;45.466667;2.783333
FONT ROUGE;63113 Picherande;63279;45.466667;2.783333
PRE DE LA FONT;63113 Picherande;63279;45.466667;2.783333
RLE DE FONTVIEILLE;63270 Pignols;63280;45.65;3.283333
FONT BERGERE;63730 Plauzat;63282;45.616667;3.15
FONT BESSE;63730 Plauzat;63282;45.616667;3.15
FONT COURBE;63730 Plauzat;63282;45.616667;3.15
FONT RATTE;63730 Plauzat;63282;45.616667;3.15
LA FONT SAINT BONNET;63730 Plauzat;63282;45.616667;3.15
ALL DE LA FONT SAINT BONNET;63730 Plauzat;63282;45.616667;3.15
ALL DE FONT BERGERE;63730 Plauzat;63282;45.616667;3.15
RUE DE LA FONT GRANDE;63730 Plauzat;63282;45.616667;3.15
LES FONTETES;63430 Pont-du-Château;63284;45.8;3.25
ALL FONT MARRAS;63430 Pont-du-Château;63284;45.8;3.25
RUE FONT MATHU;63430 Pont-du-Château;63284;45.8;3.25
LA FONT;63440 Pouzol;63286;46.093977;2.968611
FONT POURADE;63440 Pouzol;63286;46.093977;2.968611
LE CHAMP LAFONT;63200 Prompsat;63288;45.95;3.066667
LA FONT CLAIR;63470 Prondines;63289;45.766667;2.683333
LES PRES DE LAFONT;63470 Prondines;63289;45.766667;2.683333
LA FONT;63230 Pulvérières;63290;45.883333;2.916667
LA FONT;63290 Puy-Guillaume;63291;45.95;3.483333
FONT DU VERNE;63290 Puy-Guillaume;63291;45.95;3.483333
FONT GALETTE;63290 Puy-Guillaume;63291;45.95;3.483333
FONT MARQUAIRE;63290 Puy-Guillaume;63291;45.95;3.483333
GOUTTE FONT DU LOUP;63290 Puy-Guillaume;63291;45.95;3.483333
LA GRANDE FONT;63290 Puy-Guillaume;63291;45.95;3.483333
PRES DE LA FONT;63290 Puy-Guillaume;63291;45.95;3.483333
LE FONT DU BOIS;63470 Puy-Saint-Gulmier;63292;45.783333;2.633333
LAFONT;63470 Puy-Saint-Gulmier;63292;45.783333;2.633333
FONTETE;63330 Le Quartier;63293;46.116667;2.766667
FONT GOUDY;63780 Queuille;63294;45.966667;2.85
FONT PETITE NORD;63780 Queuille;63294;45.966667;2.85
FONT PETITE SUD;63780 Queuille;63294;45.966667;2.85
PRE DE LA FONT;63780 Queuille;63294;45.966667;2.85
LA FONT;63290 Ris;63301;46;3.5
FONT NIELLON;63290 Ris;63301;46;3.5
FONT SUCREE;63290 Ris;63301;46;3.5
PRE DE LA FONT;63290 Ris;63301;46;3.5
FONT CHABRE;63670 La Roche-Blanche;63302;45.7;3.133333
LA FONTVIEILLE;63670 La Roche-Blanche;63302;45.7;3.133333
FONT BELLE;63210 Rochefort-Montagne;63305;45.683333;2.816667
FONT SAINT PIERRE;63210 Rochefort-Montagne;63305;45.683333;2.816667
LA FONT;63540 Romagnat;63307;45.733333;3.1
FONT SAINTE;63130 Royat;63308;45.766667;3.05
RUE DE LA FONT SAINTE;63130 Royat;63308;45.766667;3.05
RUE DE LA FONT-SAINTE;63130 Royat;63308;45.766667;3.05
FONTBONNE;63840 Saillant;63309;45.566667;3.016667
FONTVIEILLE;63840 Saillant;63309;45.566667;3.016667
LA FONT;63120 Sainte-Agathe;63310;45.816667;3.616667
LA FONT DU BOIS;63120 Sainte-Agathe;63310;45.816667;3.616667
FONT BREGERE;63260 Saint-Agoulin;63311;46.033333;3.133333
LES FONTS;63260 Saint-Agoulin;63311;46.033333;3.133333
LA FONT CLOSE;63220 Saint-Alyre-d'Arlanc;63312;45.366667;3.633333
LES FONTS TETES;63220 Saint-Alyre-d'Arlanc;63312;45.366667;3.633333
PRE LAFONT;63220 Saint-Alyre-d'Arlanc;63312;45.366667;3.633333
FONT VIEILLE;63420 Saint-Alyre-ès-Montagne;63313;45.4;3
BOIS DE LAFONT;63890 Saint-Amant-Roche-Savine;63314;45.566667;3.633333
CREUX DE LAFONT;63890 Saint-Amant-Roche-Savine;63314;45.566667;3.633333
CROIX DE LAFONT;63890 Saint-Amant-Roche-Savine;63314;45.566667;3.633333
LA FONT;63890 Saint-Amant-Roche-Savine;63314;45.566667;3.633333
FONT BELLE;63890 Saint-Amant-Roche-Savine;63314;45.566667;3.633333
LA FONT DU CHIEN;63890 Saint-Amant-Roche-Savine;63314;45.566667;3.633333
LA FONT GRANDE;63890 Saint-Amant-Roche-Savine;63314;45.566667;3.633333
LA FONT SALEE ;63890 Saint-Amant-Roche-Savine;63314;45.566667;3.633333
FONTETE;63890 Saint-Amant-Roche-Savine;63314;45.566667;3.633333
LES FONTETES;63890 Saint-Amant-Roche-Savine;63314;45.566667;3.633333
LAFONT;63890 Saint-Amant-Roche-Savine;63314;45.566667;3.633333
LAGAT ET LAFONT;63890 Saint-Amant-Roche-Savine;63314;45.566667;3.633333
PIERRE FONT FREIDE;63890 Saint-Amant-Roche-Savine;63314;45.566667;3.633333
PRE DE LA FONT;63890 Saint-Amant-Roche-Savine;63314;45.566667;3.633333
LES FONTS;63890 Saint-Amant-Roche-Savine;63314;45.566667;3.633333
RUE DU CHAMP LA FONT;63310 Saint-André-le-Coq;63317;45.966667;3.316667
LES FONTS PETITES;63410 Saint-Angel;63318;46.002966;2.937225
LA BONNE FONT;63660 Saint-Anthème;63319;45.516667;3.916667
LA FONT;63660 Saint-Anthème;63319;45.516667;3.916667
FONT DAVAL;63660 Saint-Anthème;63319;45.516667;3.916667
LE FONT DU CHOT;63660 Saint-Anthème;63319;45.516667;3.916667
FONT FRIDE;63660 Saint-Anthème;63319;45.516667;3.916667
LA FONT VIEILLE;63660 Saint-Anthème;63319;45.516667;3.916667
DU FONT;63380 Saint-Avit;63320;45.866667;2.533333
FONT MERLE;63500 Saint-Babel;63321;45.6;3.3
LA FONT;63630 Saint-Bonnet-le-Bourg;63323;45.433333;3.616667
FONTVIEILLE;63630 Saint-Bonnet-le-Bourg;63323;45.433333;3.616667
LAFONT;63630 Saint-Bonnet-le-Bourg;63323;45.433333;3.616667
LES COTES LAFONT;63630 Saint-Bonnet-le-Chastel;63324;45.45;3.633333
FONT CUNLHAT;63630 Saint-Bonnet-le-Chastel;63324;45.45;3.633333
CHAMP LAFONT;63210 Saint-Bonnet-près-Orcival;63326;45.7;2.866667
FONT DE BAS;63210 Saint-Bonnet-près-Orcival;63326;45.7;2.866667
FONT GRAND;63210 Saint-Bonnet-près-Orcival;63326;45.7;2.866667
RTE DU CHAMP LA FONT;63210 Saint-Bonnet-près-Orcival;63326;45.7;2.866667
RUE DE LA FONT DES BLES;63210 Saint-Bonnet-près-Orcival;63326;45.7;2.866667
RUE DE LA FONT VIEILLE;63210 Saint-Bonnet-près-Orcival;63326;45.7;2.866667
RUE DES FONTES DE ST BONNET;63210 Saint-Bonnet-près-Orcival;63326;45.7;2.866667
LA FONT;63580 Sainte-Catherine;63328;45.45;3.483333
FONT VIEILLE;63580 Sainte-Catherine;63328;45.45;3.483333
LA FONTETE;63580 Sainte-Catherine;63328;45.45;3.483333
PRES DE LA FONT;63580 Sainte-Catherine;63328;45.45;3.483333
LAFONT;63390 Sainte-Christine;63329;46.066667;2.833333
LA FONT DU PUY;63660 Saint-Clément-de-Valorgue;63331;45.500122;3.942737
PRE DE LA FONT;63660 Saint-Clément-de-Valorgue;63331;45.500122;3.942737
FONT ROTY;63310 Saint-Clément-de-Régnat;63332;46;3.3
FONT DU TONNEAU;63310 Saint-Denis-Combarnazat;63333;45.966667;3.333333
FONT SAINT MARTIN;63310 Saint-Denis-Combarnazat;63333;45.966667;3.333333
LES FONT VIEILLES;63310 Saint-Denis-Combarnazat;63333;45.966667;3.333333
FONTBONNE;63520 Saint-Dier-d'Auvergne;63334;45.683333;3.5
LA FONT;63680 Saint-Donat;63336;45.466667;2.716667
FONT DE FAUX;63680 Saint-Donat;63336;45.466667;2.716667
FONT DU PRE;63680 Saint-Donat;63336;45.466667;2.716667
LES FONTBELLES;63890 Saint-Eloy-la-Glacière;63337;45.562851;3.569491
CROIX DE LAFONT;63380 Saint-Etienne-des-Champs;63339;45.833333;2.583333
LA FONT;63380 Saint-Etienne-des-Champs;63339;45.833333;2.583333
FONT LAURENT;63380 Saint-Etienne-des-Champs;63339;45.833333;2.583333
LAFONT;63380 Saint-Etienne-des-Champs;63339;45.833333;2.583333
PRE DE LA FONT;63380 Saint-Etienne-des-Champs;63339;45.833333;2.583333
SAGNE DE LA FONT;63380 Saint-Etienne-des-Champs;63339;45.833333;2.583333
FONT BRENEIX;63580 Saint-Etienne-sur-Usson;63340;45.5;3.416667
LA FONT DE BELLE;63580 Saint-Etienne-sur-Usson;63340;45.5;3.416667
FONT LONGE;63580 Saint-Etienne-sur-Usson;63340;45.5;3.416667
FONTBONNE;63580 Saint-Etienne-sur-Usson;63340;45.5;3.416667
LA FONT;63580 Saint-Etienne-sur-Usson;63340;45.5;3.416667
LA FONT DE CHAUVAYE;63580 Saint-Etienne-sur-Usson;63340;45.5;3.416667
LA FONT;63600 Saint-Ferréol-des-Côtes;63341;45.533333;3.716667
LE FONT DE LA COTE;63600 Saint-Ferréol-des-Côtes;63341;45.533333;3.716667
LA FONT DU BEZE;63600 Saint-Ferréol-des-Côtes;63341;45.533333;3.716667
LA FONT DU BOIS;63600 Saint-Ferréol-des-Côtes;63341;45.533333;3.716667
LE FONT DU FAVIN;63600 Saint-Ferréol-des-Côtes;63341;45.533333;3.716667
LA FONT DU LARD;63600 Saint-Ferréol-des-Côtes;63341;45.533333;3.716667
FONT NEUVE;63600 Saint-Ferréol-des-Côtes;63341;45.533333;3.716667
LES FONTS;63600 Saint-Ferréol-des-Côtes;63341;45.533333;3.716667
LAFONT ET LE PRE D'EN HAUT;63600 Saint-Ferréol-des-Côtes;63341;45.533333;3.716667
LAFONTETE;63600 Saint-Ferréol-des-Côtes;63341;45.533333;3.716667
LE MAROU ET LES FONTETES;63600 Saint-Ferréol-des-Côtes;63341;45.533333;3.716667
PRE LAFONT;63600 Saint-Ferréol-des-Côtes;63341;45.533333;3.716667
LA FONT DU BOS;63520 Saint-Flour;63343;45.7;3.516667
LA FONT DU COUDERT;63520 Saint-Flour;63343;45.7;3.516667
LES FONTETES;63520 Saint-Flour;63343;45.7;3.516667
LA FONT;63440 Saint-Gal-sur-Sioule;63344;46.116667;3.016667
CHAMP DE LA FONT;63122 Saint-Genès-Champanelle;63345;45.716667;3.016667
CHAMP LAFONT;63122 Saint-Genès-Champanelle;63345;45.716667;3.016667
LA FONT;63122 Saint-Genès-Champanelle;63345;45.716667;3.016667
FONT BONNE;63122 Saint-Genès-Champanelle;63345;45.716667;3.016667
FONT BRAVANT;63122 Saint-Genès-Champanelle;63345;45.716667;3.016667
FONT CANTONNIERE;63122 Saint-Genès-Champanelle;63345;45.716667;3.016667
FONT CHATIER;63122 Saint-Genès-Champanelle;63345;45.716667;3.016667
LA FONT DE PACHOU;63122 Saint-Genès-Champanelle;63345;45.716667;3.016667
FONT DES PLANS;63122 Saint-Genès-Champanelle;63345;45.716667;3.016667
LA FONT DU CHIEN;63122 Saint-Genès-Champanelle;63345;45.716667;3.016667
FONT MUIGE;63122 Saint-Genès-Champanelle;63345;45.716667;3.016667
FONT THEBOEUF;63122 Saint-Genès-Champanelle;63345;45.716667;3.016667
LES RASES ET FONT MORTE;63122 Saint-Genès-Champanelle;63345;45.716667;3.016667
CHE DE FONT CANTONNIERE;63122 Saint-Genès-Champanelle;63345;45.716667;3.016667
CHAMP DE LA FONT;63260 Saint-Genès-du-Retz;63347;46.066667;3.216667
FONT BUGE;63260 Saint-Genès-du-Retz;63347;46.066667;3.216667
FONT CHAMPAGNE;63260 Saint-Genès-du-Retz;63347;46.066667;3.216667
IMP DE LA FONT GAILLOT;63260 Saint-Genès-du-Retz;63347;46.066667;3.216667
BUGE FONT ROUX;63580 Saint-Genès-la-Tourette;63348;45.516667;3.483333
LAFONT;63780 Saint-Georges-de-Mons;63349;45.933333;2.833333
FONT DU BAC;63800 Saint-Georges-sur-Allier;63350;45.7;3.25
LE FONT DU BAC;63800 Saint-Georges-sur-Allier;63350;45.7;3.25
LA FONT GRANDE;63800 Saint-Georges-sur-Allier;63350;45.7;3.25
RUE DE LA FONTGRANDE;63800 Saint-Georges-sur-Allier;63350;45.7;3.25
FONT D'HERMENT;63470 Saint-Germain-près-Herment;63351;45.75;2.55
LES FONTETES;63470 Saint-Germain-près-Herment;63351;45.75;2.55
FONTVIELLE;63470 Saint-Germain-près-Herment;63351;45.75;2.55
SUR LAFONT;63470 Saint-Germain-près-Herment;63351;45.75;2.55
LA FONT;63340 Saint-Germain-Lembron;63352;45.45;3.25
CHAMP DU FONT;63390 Saint-Gervais-d'Auvergne;63354;46.033333;2.816667
LA FONT;63390 Saint-Gervais-d'Auvergne;63354;46.033333;2.816667
FONT DES BARRES;63390 Saint-Gervais-d'Auvergne;63354;46.033333;2.816667
FONT SAURET;63390 Saint-Gervais-d'Auvergne;63354;46.033333;2.816667
FONT VIVE;63390 Saint-Gervais-d'Auvergne;63354;46.033333;2.816667
LA FONTETE;63390 Saint-Gervais-d'Auvergne;63354;46.033333;2.816667
FONTVIELLE;63390 Saint-Gervais-d'Auvergne;63354;46.033333;2.816667
PRE LA FONT;63390 Saint-Gervais-d'Auvergne;63354;46.033333;2.816667
PRE DE LAFONT;63880 Saint-Gervais-sous-Meymont;63355;45.683333;3.6
LA FONT;63340 Saint-Gervazy;63356;45.416667;3.233333
FONT DE LA PINATELLE;63340 Saint-Gervazy;63356;45.416667;3.233333
CHEM DE FONTVIEILLE SEGONZAT;63340 Saint-Gervazy;63356;45.416667;3.233333
LA FONT;63440 Saint-Hilaire-la-Croix;63358;46.05;3.05
FONT BUISSON;63440 Saint-Hilaire-la-Croix;63358;46.05;3.05
FONT CLAIRE;63440 Saint-Hilaire-la-Croix;63358;46.05;3.05
FONT FAURE;63440 Saint-Hilaire-la-Croix;63358;46.05;3.05
FONT FROIDE;63440 Saint-Hilaire-la-Croix;63358;46.05;3.05
FONT POUZA;63440 Saint-Hilaire-la-Croix;63358;46.05;3.05
FONT BLANCHE;63440 Saint-Hilaire-la-Croix;63358;46.05;3.05
PRES DE LA FONT;63440 Saint-Hilaire-la-Croix;63358;46.05;3.05
SOUS LA FONT;63440 Saint-Hilaire-la-Croix;63358;46.05;3.05
LES CHAMPS LAFONT;63380 Saint-Hilaire-les-Monges;63359;45.816667;2.666667
PUY LAFONT;63380 Saint-Hilaire-les-Monges;63359;45.816667;2.666667
FONT SOUS AGNE;63720 Saint-Ignat;63362;45.916667;3.266667
COTE DE FONTVIEILLE;63230 Saint-Jacques-d'Ambur;63363;45.9;2.783333
CROIX DE LAFONT;63230 Saint-Jacques-d'Ambur;63363;45.9;2.783333
FONT DE MARECHE;63230 Saint-Jacques-d'Ambur;63363;45.9;2.783333
LAFONT GRANDE;63520 Saint-Jean-des-Ollières;63365;45.65;3.45
CHAMP DE LA FONT;63490 Saint-Jean-en-Val;63366;45.516667;3.366667
LA FONT;63490 Saint-Jean-en-Val;63366;45.516667;3.366667
FONT DE LA PRADE;63490 Saint-Jean-en-Val;63366;45.516667;3.366667
FONT VOUESSE;63490 Saint-Jean-en-Val;63366;45.516667;3.366667
PRE DE LA FONT;63490 Saint-Jean-en-Val;63366;45.516667;3.366667
RIVAUX DE LA FONT;63490 Saint-Jean-en-Val;63366;45.516667;3.366667
PRES LAFONT;63570 Saint-Jean-Saint-Gervais;63367;45.416667;3.383333
FONT CARTAT;63160 Saint-Julien-de-Coppel;63368;45.7;3.316667
FONT DARDELLE;63160 Saint-Julien-de-Coppel;63368;45.7;3.316667
CHAMP DE LA FONT;63820 Saint-Julien-Puy-Lavèze;63370;45.666667;2.683333
LA FONT;63820 Saint-Julien-Puy-Lavèze;63370;45.666667;2.683333
FONT BLANCHE;63820 Saint-Julien-Puy-Lavèze;63370;45.666667;2.683333
FONT CLEMENT;63820 Saint-Julien-Puy-Lavèze;63370;45.666667;2.683333
LE FONT DU FRAISSE;63820 Saint-Julien-Puy-Lavèze;63370;45.666667;2.683333
LA FONT;63330 Saint-Maigner;63373;46.083333;2.7
FONT DE SAINT LOUP;63330 Saint-Maigner;63373;46.083333;2.7
FONT FORICHOUX;63330 Saint-Maigner;63373;46.083333;2.7
FONTVIEILLE;63330 Saint-Maigner;63373;46.083333;2.7
LAFONT;63330 Saint-Maigner;63373;46.083333;2.7
LAFONT DU SIGNAL;63330 Saint-Maigner;63373;46.083333;2.7
L OUCHE DE LAFONT;63330 Saint-Maigner;63373;46.083333;2.7
L OUCHE LAFONT;63330 Saint-Maigner;63373;46.083333;2.7
PRE DE LA FONT;63330 Saint-Maigner;63373;46.083333;2.7
PRE DE LAFONT;63330 Saint-Maigner;63373;46.083333;2.7
PRE LAFONT;63330 Saint-Maigner;63373;46.083333;2.7
LAFONT;63330 Saint-Maigner;63373;46.083333;2.7
LA FONT DU LOUP;63600 Saint-Martin-des-Olmes;63374;45.533333;3.8
LA FONT DE RAYMOND;63600 Saint-Martin-des-Olmes;63374;45.533333;3.8
LAFONT;63600 Saint-Martin-des-Olmes;63374;45.533333;3.8
